avg_packet_size,unique_ports,unique_flows,anomaly_score_heuristic
549.6714153011233,3.649643450051237,7.409519185105198,0.44295932088345624
486.1735698828815,4.710962658568964,9.906389533182749,0.6845345831311049
564.7688538100692,3.415160158000077,10.05405061613334,0.5289699082128776
652.3029856408025,4.384076940721919,11.417891037530216,0.7260020906294311
476.5846625276664,1.2127706660924287,5.899424910157521,0.8929248446444056
476.58630430508197,5.426587414745877,11.777701821541992,1.4185772431656922
657.9212815507392,5.002410950724449,1.886825105191674,0.8394204806471488
576.7434729152909,3.3658227378636187,8.110346342908569,0.20718714661520365
453.05256140650476,6.31849133686481,8.535178472645367,1.5700339232475802
554.2560043585964,6.875140275253116,11.899980478213715,0.5814549331924802
453.65823071875377,1.7848802712620517,10.067892558030607,0.9706397864476857
453.4270246429743,3.4745504428675718,5.78331083843114,1.2232682534703558
524.1962271566034,3.4617153004254035,7.045020622548955,1.0998052092013915
308.6719755342202,3.120193797782271,10.596040028642221,1.5470897737607379
327.5082167486967,6.658949683863497,9.76279797440633,1.2395015716963795
443.77124707590275,4.612347722454393,8.26262767109276,0.569345210151446
398.71688796655764,4.470970317378779,8.557498631464062,2.0892810869958307
531.4247332595273,0.9922752711864931,12.088503991477868,1.0971667316691167
409.1975924478789,6.2708360604184525,8.446922281392355,0.9263298866892469
358.76962986647084,2.521483210293055,9.73572626791278,1.4819627115277854
646.5648768921554,5.119865260532657,16.50980976424163,1.1247254729650362
477.4223699513464,5.554753875916384,5.728952089348231,1.1996140964696635
506.7528204687924,7.7213171916773025,4.444471805276024,2.2460919993003436
357.52518137865434,2.382359201761776,12.350768994395821,0.8624392858724766
445.5617275474817,-1.0390243116416507,7.96407081611769,0.841119552991302
511.0922589709866,5.36769908950739,9.045287416772139,1.0582892560062318
384.90064225776973,8.601022363021707,7.6565308656066575,1.5357579677905193
537.5698018345672,7.477892705878874,9.220599577697463,0.24673298490480045
439.9361310081195,5.419318830549251,14.795614336289024,0.017222054261747388
470.8306250206723,4.0167276287359055,12.406385375854358,0.7064423646899263
439.8293387770603,6.614245193274621,12.586670535660932,0.1830385204703564
685.2278184508938,3.0529076005910625,5.751318832622063,0.7875843262371808
498.6502775262066,5.952715538712439,6.546538790341392,1.2512498480646452
394.22890710441,6.010940318333254,1.4827640215437192,0.5546255682238682
582.2544912103189,7.12041981499776,7.571857536751738,0.2865867116093288
377.9156350028978,10.519320077822155,12.870109559156976,1.0346685808576739
520.8863595004756,5.784831934357534,11.550839547245113,1.4312717423075851
304.03298761202245,3.9820727485850025,9.335460211143628,0.15251328074169368
367.1813951101569,4.9488513756160115,9.93309914884584,1.410116199152992
519.6861235869123,1.4618481902217635,7.933343372273783,1.408653101869163
573.8466579995411,3.6105737378218836,10.614276647205353,1.477042551078314
517.1368281189971,4.181435123773792,12.297634838441844,1.6092401074358431
488.4351717611759,3.951823204130815,5.1523396377685815,2.1010069623298078
469.8896304410711,5.304709744067444,10.898943063512045,0.8219539756904723
352.1478009632573,3.355160135235599,12.797304612864002,1.054785790038929
428.0155791605291,7.242061334648943,8.754699133109892,0.7917807833759872
453.93612290402126,5.000414129836394,12.10210183636175,1.0009884223779053
605.7122226218916,4.981399357722771,18.44396333341766,1.766436677818156
534.3618289568461,4.344210566974164,9.686971621039325,0.3274927580346656
323.69598446372663,5.310381367717958,11.179921150015971,0.5694751639172122
532.4083969394795,6.650196529335269,7.785828749015826,1.6885904682522805
461.49177195836836,3.2657395685781996,10.543753487806152,1.510018253451045
432.30779996940413,3.6837670218494867,11.380814874946912,0.818434176591461
561.1676288840868,4.3925479424466705,10.584527020810414,1.42720100056036
603.099952249595,2.30825815305357,6.94091404087343,1.1706079212460165
593.1280119116199,3.361484280557004,10.619085313976353,1.750137304500494
416.07824767773616,4.047558252910682,14.386587816152911,1.0372547969133863
469.07876241487855,6.748778361425455,11.345907293543583,1.5128160569362912
533.1263431403564,5.52512265800385,12.885961567215523,2.32100595524631
597.5545127122359,5.387179822735089,9.288964089962118,1.2990495775237332
452.082576215471,6.701795924335944,12.249700718271132,1.0246640828974218
481.4341023336183,4.725256423201206,10.837803514649577,1.3612234926104896
389.36650259939717,5.780929699857779,7.147267810938304,0.8173595708980576
380.37933759193294,4.793556494135007,10.955563014396624,2.193983852762366
581.2525822394198,5.530724698799257,7.024910009679068,1.0900355188479907
635.6240028570824,3.8344826847768356,8.101359175345625,0.8635333398872436
492.7989878419666,0.12236568344714183,10.567984921877123,0.5821554974899819
600.3532897892024,4.731441675627392,10.891732820140373,1.5486100958032192
536.1636025047634,7.84549627219988,6.432302604768613,1.4335937064138693
435.4880245394876,6.852430804483185,13.161957313548628,0.7513228142929533
536.1395605508415,6.930794969182341,11.71601883490142,1.2882256725612113
653.8036566465969,7.472261443612435,7.885814693167348,0.2457220158935718
496.41739608900485,5.177315181922875,5.387245610652474,1.092485287536578
656.4643655814007,5.394631414811191,9.565286262755706,1.2263781760383472
238.02548959102558,3.7646962091312997,8.66216885841652,1.8536649047796114
582.1902504375224,4.3678542879459,10.339421371159068,0.6145905986356552
508.7047068238171,6.231542299542284,8.9106500165333,0.3608236855988378
470.09926495341324,7.407768874337632,3.9776294177649705,0.5522860195374791
509.17607765355024,4.721107448638001,8.834959185096524,0.33171574984254004
301.24310853991074,4.099621470297177,9.08314266679506,1.6683286788794915
478.03281121624883,5.001055917713194,11.900983074322177,1.7743196475120184
535.7112571511747,6.202413497858229,7.905400976166851,1.1601082889744145
647.7894044741516,2.1122903677329163,15.036024020117699,1.6106474728425741
448.1729781726353,0.40763809372552373,4.265078348044729,1.0669791902901176
419.1506397106812,3.898926301016833,13.933502493407874,0.952444176149617
449.8242956415463,2.5585751481716827,9.327043087365686,0.8334811904731192
591.5402117702074,3.983719604705378,12.578754617030668,0.8448045043112172
532.8751109659685,4.704439362365057,10.239404452176199,0.22609922184548437
447.0239796232961,4.093503181953973,13.418666608076407,1.1321273818036695
551.3267433113356,7.904935068941491,8.837914106341566,0.9798330448929782
509.70775493480403,5.65348952920464,6.704138724466564,1.3726803620389378
596.8644990532889,5.600948719221657,14.26151286181319,1.0467617482193048
429.79469061226473,6.244414288086804,9.659558062353577,0.9186481492154541
467.23378534022316,2.7223337644384618,10.664675420872632,0.5644034849961846
460.7891846867842,7.078223574840537,13.704255742134386,1.0360766184108807
353.64850518678816,4.8484714269290805,6.9041342737166955,1.369118615408081
529.6120277064576,6.340961234482425,11.786472692917773,0.42833050445806964
526.1055272179889,2.856285533919689,8.230315730611327,1.0437368768403696
500.5113456642461,1.8924824679678713,9.603491933066884,1.116521475764742
476.54128666248533,6.6357793160500576,10.216836896152866,0.6409676081908678
358.46292579495855,5.752819052195033,5.499334415659192,0.7060718475459999
457.9354677234641,3.1958968912849794,7.6634888715386955,1.1153054243831073
465.72854834732306,3.2606738374506112,14.053218677239418,0.4332894908536885
419.7722730778381,7.250869568829539,12.658573565754388,1.1749618576246963
483.8714288333991,2.6211762142653443,9.812081268018295,0.5523228131704
